date,BY6616951,00388WAL5,ZK2432019,00440FAA2,0010EPAF5,00139PAA6,EC5379283,00182EBJ7,00182FBJ4,00182FBM7,00182EBM0,04685A3R0,04686E3X8,04685A2P5,04686E2R2,05964HAS4,06407EAE5,06407F2E1,13607HVE9,14913R2Q9,14912L6T3,14913UAE0,14913UAA8,BP4094119,AM6439740,AQ6089074,AZ1269218,18977W2A7,18977X2A5,18977W2C3,18977X2C1,65334HAA0,191216DD9,205887AF9,126149AD5,21688ABD3,247025AE9,656531AJ9,30040WAV0,BZ5735841,125581GX0,38141GES9,022249AU0,404280CF4,40428HA44,BT5886671,44920UAT5,45434M2A9,45434L2A1,46115HBM8,472319AE2,BR4616800,24422EUB3,24422EWL9,ZL3159429,49327V2B9,ZI8616628,BQ2936111,501955AD0,53944YAD5,548661AK3,61238QAA6,ZS5181574,55279HAQ3,58769JAQ0,ZF2198033,59217GER6,59217HDB0,59217GFR5,59217HEB9,60687YAD1,JK7097401,BK8837647,BP5437630,632525AY7,63253QAG9,636180BS9,64952WDS9,64952XDN8,65535HAQ2,656029AG0,BR3763231,656029AH8,BR3764569,66815L2F5,66815M2F3,66815L2K4,66815M2K2,AR7148604,674599DD4,74735K2B7,EJ5291327,686330AP6,698900AG2,6944PL2H1,6944PM2K2,717081DV2,74256LEH8,74256MEH6,74256LEP0,74256MEQ6,742718FG9,744330AA9,74531EAA0,759470AX5,AQ1070327,780082AH6,BR3379137,913017AT6,AU7892469,78520LAB6,BS3534952,82938NAH7,AP0442859,78392BAH0,ZF0967975,ZK3662838,ZI7501953,86563VBM0,71644EAE2,87020PAV9,ZK9217678,879385AD4,880451AV1,89114TZG0,891160TD5,ZK8284158,89236THX6,89236TJK2,89236TJW6,89236TLD5,89236TKR5,25468PDM5,902613BB3,92857WAB6,929089AB6,949746TB7,961214ET6,96122XAQ1,96122WAQ3,96122QAC7,96122FAC1,96122QAA1,96122FAA5,96122QAC7.1,96122FAC1.1,96122QAA1.1,96122FAA5.1
2024-04-09,97.799,97.053,97.053,118.69,106.908,109.186,109.186,94.017,94.017,86.73,86.73,99.936,99.936,90.216,90.216,99.555,92.329,92.329,91.976,91.436,94.586,99.117,98.755,93.19,96.458,96.86,93.499,91.171,91.171,86.855,86.855,118.838,87.38,103.991,106.066,100.021,106.987,109.321,98.807,99.843,102.66,101.772,104.332,98.605,100.434,92.501,92.501,88.386,88.386,89.622,102.962,91.487,94.556,95.974,100.582,89.562,100.097,82.163,82.163,96.096,106.664,106.087,97.637,92.444,99.309,99.309,91.687,91.687,98.755,98.755,96.507,96.507,82.544,83.955,83.955,99.248,99.863,78.929,78.929,88.417,90.711,90.711,81.108,81.108,91.588,91.588,97.54,97.54,97.544,110.849,96.447,96.447,92.618,108.241,85.666,85.666,95.796,78.545,78.545,90.819,90.819,94.895,89.407,105.591,94.392,94.392,91.076,91.076,106.007,97.6,97.6,92.667,94.731,94.731,99.383,99.383,98.543,101.512,101.512,104.936,100.361,100.361,113.91,106.5,91.246,99.238,99.238,80.999,92.09,83.824,100.902,98.321,93.286,98.363,106.658,96.362,111.237,83.415,97.373,97.373,99.729,99.729,98.71,98.71,99.729,99.729,98.71,98.71
2024-04-10,97.256,96.402,96.402,117.868,105.677,108.119,108.119,93.33,93.33,86.208,86.208,98.692,98.692,89.57,89.57,98.772,91.815,91.815,91.652,90.944,94.069,98.486,98.321,92.939,95.905,95.937,92.651,90.685,90.685,86.063,86.063,117.488,86.682,103.476,105.483,99.383,106.253,108.355,98.438,99.416,101.75,101.153,103.649,97.476,99.757,91.894,91.894,87.331,87.331,89.7,102.103,91.411,93.698,94.872,99.753,88.595,99.567,81.301,81.301,95.48,105.49,105.419,97.113,91.815,98.714,98.714,91.095,91.095,97.844,97.844,96.105,96.105,81.429,83.444,83.444,98.299,99.437,78.041,78.041,87.457,90.309,90.309,79.984,79.984,91.005,91.005,96.786,96.786,96.75,110.056,95.89,95.89,91.545,106.885,84.919,84.919,95.36,77.422,77.422,90.427,90.427,94.267,88.349,104.681,93.746,93.746,90.54,90.54,105.338,96.944,96.944,92.243,94.059,94.059,98.456,98.456,97.729,100.539,100.539,104.432,99.991,99.991,112.536,105.547,90.779,98.795,98.795,80.186,91.722,82.669,100.366,96.885,92.866,97.95,105.417,96.123,109.945,82.472,96.526,96.526,98.715,98.715,98.053,98.053,98.715,98.715,98.053,98.053
2024-04-11,97.125,96.068,96.068,118.136,106.496,107.606,107.606,93.541,93.541,86.115,86.115,98.81,98.81,89.821,89.821,98.789,91.749,91.749,91.583,90.946,94.263,98.463,98.357,92.851,95.906,96.007,92.791,90.678,90.678,86.238,86.238,117.356,86.483,103.403,105.527,99.343,105.951,108.211,98.419,99.332,101.569,101.17,103.549,97.323,99.727,91.911,91.911,87.232,87.232,88.365,102.237,91.441,93.546,94.448,99.693,88.463,99.548,81.102,81.102,95.438,105.467,105.422,96.66,91.712,98.657,98.657,91.135,91.135,97.752,97.752,96.138,96.138,81.324,83.26,83.26,98.243,99.535,77.871,77.871,87.263,90.218,90.218,79.765,79.765,91.015,91.015,96.751,96.751,96.718,109.666,95.934,95.934,91.308,106.717,84.841,84.841,95.386,77.414,77.414,90.467,90.467,94.351,88.261,104.845,93.776,93.776,90.603,90.603,105.517,96.622,96.622,92.191,94.065,94.065,98.448,98.448,97.622,100.478,100.478,104.519,99.987,99.987,112.394,105.386,90.936,98.841,98.841,79.912,91.714,82.44,100.383,96.542,92.917,97.944,105.242,96.04,109.885,82.282,96.442,96.442,98.644,98.644,97.862,97.862,98.644,98.644,97.862,97.862
2024-04-12,97.314,96.285,96.285,118.308,105.697,107.976,107.976,93.667,93.667,86.599,86.599,98.914,98.914,89.929,89.929,98.885,92.007,92.007,91.658,91.09,94.296,98.673,98.474,92.995,96.154,96.327,93.106,90.852,90.852,86.252,86.252,117.758,86.668,103.747,105.664,99.511,106.214,108.527,98.524,99.624,101.756,101.193,103.804,97.607,99.861,92.099,92.099,87.568,87.568,88.782,102.26,91.019,93.805,94.887,100.006,88.714,99.73,81.424,81.424,95.652,105.715,105.639,96.626,92.01,98.833,98.833,91.279,91.279,98.01,98.01,96.273,96.273,81.666,83.6,83.6,98.468,99.624,78.177,78.177,87.621,90.421,90.421,80.094,80.094,91.156,91.156,96.932,96.932,97.037,109.876,95.813,95.813,91.613,107.108,84.985,84.985,95.521,77.706,77.706,90.601,90.601,94.256,88.52,104.792,93.988,93.988,90.764,90.764,105.455,96.896,96.896,92.35,94.278,94.278,98.739,98.739,98.034,100.805,100.805,104.613,100.173,100.173,112.65,105.697,90.805,98.921,98.921,80.166,91.773,82.861,100.467,96.895,93.001,98.046,105.43,96.037,110.245,82.553,96.642,96.642,98.95,98.95,98.168,98.168,98.95,98.95,98.168,98.168
2024-04-15,97.241,95.993,95.993,117.659,105.32,107.488,107.488,93.485,93.485,86.174,86.174,99.209,99.209,89.786,89.786,98.632,91.882,91.882,91.636,90.96,94.237,98.652,98.408,92.927,96.216,96.054,93.031,90.795,90.795,85.776,85.776,117.165,86.421,103.596,105.404,99.448,106.139,108.15,98.516,99.484,101.659,101.124,103.556,97.148,99.827,92.026,92.026,87.328,87.328,88.778,102.147,91.495,93.641,94.264,99.78,88.472,99.676,81.109,81.109,95.627,105.372,105.504,96.388,91.486,98.66,98.66,91.269,91.269,97.881,97.881,96.275,96.275,81.423,83.059,83.059,98.164,99.476,77.788,77.788,87.32,90.444,90.444,79.782,79.782,91.099,91.099,96.845,96.845,96.769,108.951,95.661,95.661,91.02,106.592,84.736,84.736,95.477,77.382,77.382,90.554,90.554,94.309,88.189,104.646,94.03,94.03,90.684,90.684,105.276,96.689,96.689,92.356,94.211,94.211,98.419,98.419,97.672,100.549,100.549,104.68,100.184,100.184,112.332,105.362,90.969,98.889,98.889,79.819,91.769,82.544,100.438,96.291,92.942,97.964,104.806,96.081,109.749,82.205,96.449,96.449,98.676,98.676,97.992,97.992,98.676,98.676,97.992,97.992
2024-04-16,97.009,95.733,95.733,117.319,104.833,106.975,106.975,93.21,93.21,85.859,85.859,99.02,99.02,89.383,89.383,98.21,91.65,91.65,91.487,90.796,94.079,98.35,98.343,92.794,96.029,95.732,92.887,90.652,90.652,85.537,85.537,116.854,86.119,103.399,105.256,99.101,105.838,107.82,98.307,99.448,101.153,100.871,103.289,96.646,99.566,91.858,91.858,87.021,87.021,88.305,101.883,91.365,93.43,93.933,99.423,88.059,99.496,80.776,80.776,95.418,104.95,105.235,96.248,91.24,98.433,98.433,91.065,91.065,97.593,97.593,96.084,96.084,81.089,82.784,82.784,97.791,99.239,77.511,77.511,86.803,90.315,90.315,79.357,79.357,90.922,90.922,96.821,96.821,96.537,108.468,95.366,95.366,90.685,106.303,84.436,84.436,95.414,76.934,76.934,90.424,90.424,94.093,87.829,104.43,93.801,93.801,90.567,90.567,104.716,96.451,96.451,92.197,94.003,94.003,97.935,97.935,97.396,100.197,100.197,104.491,99.932,99.932,111.844,105.004,90.624,98.78,98.78,79.421,91.615,81.928,100.265,95.777,92.705,97.791,104.132,95.966,109.605,81.795,96.18,96.18,98.351,98.351,97.74,97.74,98.351,98.351,97.74,97.74
2024-04-17,97.124,96.063,96.063,117.657,105.492,107.229,107.229,93.526,93.526,86.211,86.211,99.19,99.19,89.665,89.665,98.497,91.86,91.86,91.589,90.917,94.216,98.585,98.406,92.895,96.186,96.013,93.224,90.842,90.842,85.834,85.834,117.401,86.415,103.567,105.387,99.331,106.103,108.0,98.351,99.402,101.626,101.114,103.499,96.988,99.74,91.997,91.997,87.371,87.371,88.7,102.319,91.359,93.639,94.43,99.827,88.292,99.624,81.195,81.195,95.6,105.53,105.451,96.502,91.556,98.621,98.621,91.283,91.283,97.766,97.766,96.129,96.129,81.512,83.281,83.281,98.178,99.434,77.789,77.789,87.152,90.393,90.393,79.753,79.753,91.135,91.135,96.88,96.88,96.839,108.979,95.64,95.64,91.124,106.703,84.715,84.715,95.486,77.317,77.317,90.538,90.538,94.261,88.233,104.51,94.086,94.086,90.645,90.645,105.294,96.795,96.795,92.373,94.204,94.204,98.265,98.265,97.687,100.558,100.558,104.569,100.071,100.071,112.382,105.354,90.674,98.867,98.867,79.775,91.708,82.352,100.405,96.248,92.924,97.92,104.896,96.0,109.667,82.263,96.473,96.473,98.688,98.688,97.907,97.907,98.688,98.688,97.907,97.907
2024-04-18,97.073,95.837,95.837,117.396,105.054,106.832,106.832,93.262,93.262,85.956,85.956,99.271,99.271,89.533,89.533,98.328,91.764,91.764,91.524,90.868,94.107,98.493,98.319,92.864,96.081,95.843,92.979,90.631,90.631,85.621,85.621,117.11,86.272,103.404,105.288,99.162,106.063,107.677,98.322,99.305,101.166,100.991,103.405,96.483,99.645,91.956,91.956,87.127,87.127,88.458,101.921,91.396,93.55,94.136,99.611,88.156,99.5,81.051,81.051,95.323,105.292,105.487,96.463,91.25,98.481,98.481,91.104,91.104,97.487,97.487,96.063,96.063,81.232,82.699,82.699,98.013,99.307,77.603,77.603,86.96,90.351,90.351,79.54,79.54,90.99,90.99,96.686,96.686,96.619,108.933,95.41,95.41,90.885,106.599,84.567,84.567,95.382,77.171,77.171,90.533,90.533,94.138,87.968,104.301,93.881,93.881,90.611,90.611,105.023,96.683,96.683,92.225,94.037,94.037,98.174,98.174,97.569,100.241,100.241,104.464,99.954,99.954,112.16,105.07,90.692,98.774,98.774,79.654,91.573,82.292,100.303,96.093,92.84,97.772,104.736,95.899,109.538,81.962,96.282,96.282,98.454,98.454,97.649,97.649,98.454,98.454,97.649,97.649
2024-04-19,97.03,95.818,95.818,117.238,105.009,106.892,106.892,93.252,93.252,86.07,86.07,99.236,99.236,89.637,89.637,98.393,91.791,91.791,91.51,90.867,94.227,98.465,98.347,92.956,95.93,95.806,92.988,90.748,90.748,85.604,85.604,117.093,86.335,103.401,105.274,99.114,105.755,107.97,98.33,99.335,101.232,101.056,103.473,96.562,99.659,91.975,91.975,87.099,87.099,88.578,101.974,91.002,93.528,94.322,99.565,88.364,99.498,81.104,81.104,95.331,105.231,105.327,96.517,91.33,98.482,98.482,91.102,91.102,97.528,97.528,96.03,96.03,81.418,82.787,82.787,97.907,99.277,77.644,77.644,86.931,90.383,90.383,79.602,79.602,91.023,91.023,96.671,96.671,96.629,109.003,95.428,95.428,90.961,106.57,84.539,84.539,95.399,77.128,77.128,90.591,90.591,94.144,87.988,103.965,93.917,93.917,90.607,90.607,104.794,96.719,96.719,92.222,94.047,94.047,98.09,98.09,97.709,100.289,100.289,104.423,99.986,99.986,112.073,105.11,90.765,98.756,98.756,79.699,91.633,82.155,100.346,95.892,92.81,97.81,104.785,95.946,109.546,81.92,96.304,96.304,98.534,98.534,97.706,97.706,98.534,98.534,97.706,97.706
2024-04-22,97.067,96.153,96.153,117.44,105.039,106.962,106.962,93.353,93.353,86.039,86.039,99.559,99.559,89.826,89.826,98.532,91.818,91.818,91.677,90.928,94.135,98.559,98.344,92.887,96.012,95.804,93.053,90.673,90.673,85.671,85.671,117.143,86.442,103.637,105.115,99.208,105.734,107.924,98.356,99.381,101.443,101.125,103.439,96.786,99.78,92.029,92.029,87.161,87.161,89.324,102.175,91.249,93.554,94.404,99.716,88.269,99.552,81.135,81.135,95.423,105.625,105.473,96.588,91.409,98.513,98.513,91.165,91.165,97.722,97.722,96.064,96.064,81.468,82.847,82.847,98.07,99.343,77.742,77.742,87.032,90.368,90.368,79.609,79.609,91.056,91.056,96.759,96.759,96.708,109.137,95.443,95.443,91.013,106.695,84.653,84.653,95.434,77.61,77.61,90.565,90.565,94.173,88.167,104.401,93.822,93.822,90.71,90.71,105.213,96.739,96.739,92.324,94.165,94.165,98.173,98.173,97.691,100.326,100.326,104.475,100.02,100.02,112.272,105.231,90.728,98.825,98.825,79.691,91.658,82.016,100.337,96.19,92.849,97.845,104.767,96.006,109.826,82.031,96.418,96.418,98.634,98.634,98.008,98.008,98.634,98.634,98.008,98.008
2024-04-23,97.172,96.181,96.181,117.275,105.348,107.112,107.112,93.447,93.447,86.154,86.154,99.654,99.654,89.82,89.82,98.719,91.973,91.973,91.726,91.077,94.225,98.737,98.449,92.969,96.159,95.762,93.158,90.795,90.795,85.886,85.886,117.206,86.557,103.437,105.54,99.326,106.114,108.959,98.46,99.452,101.515,101.251,103.598,96.979,99.882,92.113,92.113,87.253,87.253,89.618,102.345,91.261,93.6,94.552,99.774,88.378,99.639,81.196,81.196,95.523,105.562,105.326,96.736,91.554,98.753,98.753,91.291,91.291,97.812,97.812,96.216,96.216,81.633,82.994,82.994,98.222,99.553,77.771,77.771,87.143,90.464,90.464,79.68,79.68,91.063,91.063,96.926,96.926,96.79,109.165,95.591,95.591,91.138,106.855,84.822,84.822,95.528,77.656,77.656,90.673,90.673,94.297,88.246,104.251,94.044,94.044,90.797,90.797,105.466,96.852,96.852,92.395,94.256,94.256,98.44,98.44,97.706,100.509,100.509,104.528,100.097,100.097,112.622,105.247,90.871,98.902,98.902,79.737,91.758,82.13,100.508,96.348,93.015,97.924,104.982,96.081,110.17,82.281,96.503,96.503,98.724,98.724,98.001,98.001,98.724,98.724,98.001,98.001
2024-04-24,97.131,96.048,96.048,117.345,105.084,106.81,106.81,93.397,93.397,86.198,86.198,99.449,99.449,89.787,89.787,98.687,91.878,91.878,91.695,90.978,94.166,98.684,98.415,92.92,96.16,95.685,92.928,90.712,90.712,85.8,85.8,116.906,86.452,103.614,105.349,99.263,105.984,108.745,98.405,99.409,101.372,101.286,103.431,96.878,99.827,92.078,92.078,87.265,87.265,89.628,102.255,91.348,93.592,94.191,99.718,88.403,99.574,80.97,80.97,95.489,105.423,105.373,96.389,91.776,98.78,98.78,91.221,91.221,97.677,97.677,96.185,96.185,81.499,82.746,82.746,98.116,99.486,77.737,77.737,86.987,90.475,90.475,79.502,79.502,91.077,91.077,96.822,96.822,96.718,109.039,95.485,95.485,90.736,106.333,84.643,84.643,95.435,77.696,77.696,90.591,90.591,94.213,88.086,104.422,94.009,94.009,90.768,90.768,105.127,96.708,96.708,92.374,94.244,94.244,98.223,98.223,97.685,100.243,100.243,104.39,99.875,99.875,112.533,105.15,90.815,98.892,98.892,79.767,91.753,81.884,100.413,95.915,92.937,97.901,104.53,96.048,109.97,81.9,96.642,96.642,98.671,98.671,98.001,98.001,98.671,98.671,98.001,98.001
2024-04-25,96.993,95.936,95.936,117.217,104.291,106.677,106.677,93.204,93.204,85.888,85.888,98.795,98.795,89.701,89.701,98.405,91.725,91.725,91.545,90.944,94.013,98.483,98.307,92.799,96.025,95.547,92.679,90.456,90.456,85.577,85.577,116.383,86.276,103.459,105.334,99.107,105.721,108.457,98.296,99.273,101.29,101.096,103.236,96.573,99.778,91.912,91.912,86.996,86.996,89.488,102.062,91.242,93.3,93.816,99.505,88.187,99.447,80.71,80.71,95.377,105.176,105.189,96.242,91.555,98.581,98.581,91.187,91.187,97.474,97.474,96.072,96.072,81.195,82.479,82.479,97.881,99.381,77.439,77.439,86.669,90.375,90.375,79.191,79.191,90.903,90.903,96.683,96.683,96.486,108.648,95.263,95.263,90.612,106.172,84.396,84.396,95.351,77.35,77.35,90.484,90.484,94.059,87.586,103.875,93.921,93.921,90.681,90.681,104.648,96.47,96.47,92.237,94.038,94.038,98.015,98.015,97.549,99.994,99.994,104.363,99.783,99.783,112.004,104.858,90.737,98.752,98.752,79.45,91.635,81.689,100.337,95.379,92.807,97.878,103.949,95.946,109.606,81.699,96.398,96.398,98.455,98.455,97.718,97.718,98.455,98.455,97.718,97.718
2024-04-26,97.228,95.934,95.934,117.32,104.551,106.742,106.742,93.309,93.309,86.099,86.099,99.176,99.176,90.055,90.055,98.507,91.853,91.853,91.678,91.031,94.093,98.605,98.35,92.908,95.367,95.45,92.808,90.639,90.639,85.729,85.729,116.806,86.522,103.49,105.188,99.197,106.269,108.606,98.291,99.258,101.486,101.17,103.453,96.766,99.75,92.026,92.026,87.124,87.124,89.484,102.146,91.107,93.601,94.206,99.525,88.376,99.527,80.894,80.894,95.445,105.323,105.351,96.513,91.689,98.819,98.819,91.179,91.179,97.713,97.713,96.11,96.11,81.302,82.683,82.683,98.013,99.408,77.702,77.702,86.875,90.413,90.413,79.389,79.389,91.048,91.048,96.791,96.791,96.571,108.892,95.374,95.374,90.852,106.564,84.538,84.538,95.419,77.564,77.564,90.586,90.586,94.207,87.994,104.155,94.09,94.09,90.678,90.678,105.113,96.614,96.614,92.288,94.071,94.071,98.128,98.128,97.687,100.141,100.141,104.354,99.79,99.79,112.27,105.025,90.815,98.74,98.74,79.663,91.782,82.012,100.354,95.837,92.797,97.889,104.491,95.945,109.929,82.061,96.592,96.592,98.582,98.582,97.797,97.797,98.582,98.582,97.797,97.797
